"County","Facility ID","Facility Name","Utility","Type","FlowMGD","Grouping"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Total WW Flow",1.09,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Total Reuse",0.56,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Res Irrig/ Landscape",0.5,"2020 Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Golf Courses",0.07,"2020 Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Sprayfields",0.11,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Recharge/ RIBS",0,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Surface Water",NA,"2020 Disposal"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA178667","Polk County - Northwest Regional","Polk County - NWRUSA","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Permitted Capacity",1,"Facility Information"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Total WW Flow",0.36,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Recharge/ RIBS",0.36,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Surface Water",NA,"2020 Disposal"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA012949","Polk County - Sun Ray","Polk County - Sun Ray","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Permitted Capacity",4,"Facility Information"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Total WW Flow",2.14,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Total Reuse",1.96,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Supplemental Flow",0.26,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Transfers Out",0.19,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Res Irrig/ Landscape",1.08,"2020 Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Golf Courses",0.14,"2020 Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Industrial",0.74,"2020 Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Surface Water",NA,"2020 Disposal"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA012954","Polk County - Southwest Regional","Polk County - SWRUSA","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Permitted Capacity",0.13,"Facility Information"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Total WW Flow",0.04,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Recharge/ RIBS",0.04,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Surface Water",NA,"2020 Disposal"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA012968","Polk County - Waverly","Polk County - Waverly","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Permitted Capacity",0.31,"Facility Information"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Total WW Flow",0.15,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013360","Polk Correctional","Polk Correctional","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Recharge/ RIBS",0.15,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Surface Water",NA,"2020 Disposal"
"Polk","FLA013360","Polk Correctional","Polk Correctional","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA013360","Polk Correctional","Polk Correctional","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Permitted Capacity",0.1,"Facility Information"
"Polk","FLA760838","Streamsong","Streamsong","Total WW Flow",0.02,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA760838","Streamsong","Streamsong","Total Reuse",0.02,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA760838","Streamsong","Streamsong","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA760838","Streamsong","Streamsong","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA760838","Streamsong","Streamsong","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA760838","Streamsong","Streamsong","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA760838","Streamsong","Streamsong","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Golf Courses",0.02,"2020 Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA760838","Streamsong","Streamsong","Surface Water",NA,"2020 Disposal"
"Polk","FLA760838","Streamsong","Streamsong","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA760838","Streamsong","Streamsong","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Permitted Capacity",0.18,"Facility Information"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Total WW Flow",0.04,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013103","Swiss Golf","Swiss Golf","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Recharge/ RIBS",0.04,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Surface Water",NA,"2020 Disposal"
"Polk","FLA013103","Swiss Golf","Swiss Golf","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA013103","Swiss Golf","Swiss Golf","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Permitted Capacity",0.14,"Facility Information"
"Polk","FLA013102","Swiss Village","Swiss Village","Total WW Flow",0.03,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013102","Swiss Village","Swiss Village","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013102","Swiss Village","Swiss Village","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013102","Swiss Village","Swiss Village","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013102","Swiss Village","Swiss Village","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013102","Swiss Village","Swiss Village","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013102","Swiss Village","Swiss Village","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Recharge/ RIBS",0.03,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013102","Swiss Village","Swiss Village","Surface Water",NA,"2020 Disposal"
"Polk","FLA013102","Swiss Village","Swiss Village","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA013102","Swiss Village","Swiss Village","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Permitted Capacity",1.7,"Facility Information"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Total WW Flow",1.25,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Total Reuse",1.17,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Res Irrig/ Landscape",0.81,"2020 Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Golf Courses",0.27,"2020 Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Ag Irrig",0.1,"2020 Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Surface Water",NA,"2020 Disposal"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA129747","Winter Haven #2","Winter Haven #2","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Permitted Capacity",7.5,"Facility Information"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Total WW Flow",4.06,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Total Reuse",0.01,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","WW Disposal",3.86,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Res Irrig/ Landscape",0.01,"2020 Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Surface Water",3.86,"2020 Disposal"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","Deep Well Injection",NA,"2020 Disposal"
"Polk","FL0036048","Winter Haven #3","Winter Haven #3","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Permitted Capacity",0.08,"Facility Information"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Total WW Flow",0.02,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Total Reuse",0.02,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013093","Carefree CC","Carefree Country Club","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Golf Courses",0.02,"2020 Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Surface Water",NA,"2020 Disposal"
"Polk","FLA013093","Carefree CC","Carefree Country Club","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA013093","Carefree CC","Carefree Country Club","IPR",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Permitted Capacity",0.07,"Facility Information"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Total WW Flow",0.01,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Total Reuse",0.01,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Golf Courses",0.01,"2020 Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Industrial",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Recharge/ RIBS",0,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Surface Water",NA,"2020 Disposal"
